# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.064098566770553589e-01 2.104539126157760620e-01 3.049485981464385986e-01 2.064098566770553589e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 4.146399348974227905e-02 1.384548144415020943e-03 6.264255195856094360e-02 4.146399348974227905e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 3.139457106590270996e-02 4.600042593665421009e-04 4.379277676343917847e-02 3.139457106590270996e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+03 2.480134181678295135e-02 3.649490827228873968e-04 3.350678831338882446e-02 2.480134181678295135e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+03 1.448817737400531769e-02 2.090139314532279968e-04 2.382255531847476959e-02 1.448817737400531769e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 1.205904129892587662e-02 1.210809423355385661e-04 1.816621795296669006e-02 1.205904129892587662e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+03 1.064044795930385590e-02 9.808442700887098908e-05 1.631532609462738037e-02 1.064044795930385590e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+03 9.896491654217243195e-03 6.664745160378515720e-05 1.501947920769453049e-02 9.896491654217243195e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+03 8.646259084343910217e-03 3.325068246340379119e-05 1.114965882152318954e-02 8.646259084343910217e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+03 6.956841330975294113e-03 2.101221980410628021e-05 6.385191343724727631e-03 6.956841330975294113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+04 5.277269519865512848e-03 1.415323640685528517e-05 3.804487409070134163e-03 5.277269519865512848e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+04 3.616315079852938652e-03 9.949275408871471882e-06 1.828813226893544197e-03 3.616315079852938652e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+04 2.214871114119887352e-03 6.279728495428571478e-06 8.655333658680319786e-04 2.214871114119887352e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+04 1.148807629942893982e-02 4.872557838098146021e-05 8.323660003952682018e-04 1.148807629942893982e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+04 1.347803510725498199e-03 3.138099827992846258e-06 6.291301106102764606e-04 1.347803510725498199e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 1.097989385016262531e-03 3.410374574741581455e-06 5.659110611304640770e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 1.097989385016262531e-03 3.410374574741581455e-06 5.659110611304640770e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500100000000000000e+04 1.097989385016262531e-03 3.410374574741581455e-06 5.659110611304640770e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500200000000000000e+04 2.007287719726562500e+03 6.407984256744384766e+00 5.884813785552978516e+00 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500300000000000000e+04 1.098067616112530231e-03 3.380834414201672189e-06 5.657515139319002628e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500400000000000000e+04 1.098215463571250439e-03 3.359130914759589359e-06 5.656144348904490471e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500500000000000000e+04 1.098208944313228130e-03 3.359843276484753005e-06 5.656023276969790459e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500600000000000000e+04 1.098260865546762943e-03 3.363291398272849619e-06 5.655499408021569252e-04 1.097989385016262531e-03 0.000000000000000000e+00 0.000000000000000000e+00
