# x
1.000000000000000000e+00 4.845190420746803284e-02
-1.000000000000000000e+00 7.063435912132263184e-01
1.000000000000000000e+00 5.605626702308654785e-01
-1.000000000000000000e+00 8.425493836402893066e-01
-1.000000000000000000e+00 7.005071043968200684e-01
-1.000000000000000000e+00 3.207185268402099609e-01
1.000000000000000000e+00 2.962490022182464600e-01
-1.000000000000000000e+00 9.172220230102539062e-01
1.000000000000000000e+00 8.345348834991455078e-01
1.000000000000000000e+00 9.817600250244140625e-01
1.000000000000000000e+00 3.997822999954223633e-01
1.000000000000000000e+00 1.512195467948913574e-01
1.000000000000000000e+00 6.577346920967102051e-01
-1.000000000000000000e+00 7.753365039825439453e-01
1.000000000000000000e+00 8.118286728858947754e-01
1.000000000000000000e+00 9.231449365615844727e-01
1.000000000000000000e+00 4.639603793621063232e-01
-1.000000000000000000e+00 1.996548324823379517e-01
-1.000000000000000000e+00 6.500224471092224121e-01
1.000000000000000000e+00 3.284564316272735596e-01
1.000000000000000000e+00 2.926598191261291504e-01
1.000000000000000000e+00 7.058780193328857422e-01
1.000000000000000000e+00 9.721635580062866211e-01
1.000000000000000000e+00 2.137345969676971436e-01
-1.000000000000000000e+00 4.135261178016662598e-01
1.000000000000000000e+00 9.016693234443664551e-01
1.000000000000000000e+00 8.248847126960754395e-01
-1.000000000000000000e+00 8.379316926002502441e-01
1.000000000000000000e+00 8.428677916526794434e-01
1.000000000000000000e+00 5.291872620582580566e-01
1.000000000000000000e+00 7.390715479850769043e-01
-1.000000000000000000e+00 6.186562776565551758e-01
1.000000000000000000e+00 1.155541315674781799e-01
-1.000000000000000000e+00 6.081730127334594727e-02
1.000000000000000000e+00 8.067312240600585938e-01
1.000000000000000000e+00 5.595939755439758301e-01
-1.000000000000000000e+00 1.564674228429794312e-01
1.000000000000000000e+00 3.979259729385375977e-02
-1.000000000000000000e+00 6.307660937309265137e-01
-1.000000000000000000e+00 3.379663825035095215e-01
-1.000000000000000000e+00 1.479965597391128540e-01
1.000000000000000000e+00 3.496543318033218384e-02
-1.000000000000000000e+00 4.856610596179962158e-01
1.000000000000000000e+00 8.086524009704589844e-01
-1.000000000000000000e+00 1.337493807077407837e-01
-1.000000000000000000e+00 4.872707128524780273e-01
-1.000000000000000000e+00 8.830243349075317383e-01
1.000000000000000000e+00 7.693259716033935547e-01
1.000000000000000000e+00 8.919607996940612793e-01
-1.000000000000000000e+00 7.729184627532958984e-01
1.000000000000000000e+00 8.284180611371994019e-02
-1.000000000000000000e+00 1.289902776479721069e-01
-1.000000000000000000e+00 7.027059197425842285e-01
-1.000000000000000000e+00 5.912693738937377930e-01
1.000000000000000000e+00 7.933694124221801758e-01
-1.000000000000000000e+00 7.840276360511779785e-01
1.000000000000000000e+00 6.815927028656005859e-01
1.000000000000000000e+00 9.798060059547424316e-01
-1.000000000000000000e+00 1.253753155469894409e-01
-1.000000000000000000e+00 6.909858584403991699e-01
-1.000000000000000000e+00 5.733118578791618347e-02
1.000000000000000000e+00 7.777694463729858398e-01
1.000000000000000000e+00 3.898131847381591797e-01
-1.000000000000000000e+00 1.863002330064773560e-01
1.000000000000000000e+00 2.175392955541610718e-01
-1.000000000000000000e+00 7.459846138954162598e-01
-1.000000000000000000e+00 5.776146054267883301e-01
1.000000000000000000e+00 9.845165014266967773e-01
1.000000000000000000e+00 6.245564818382263184e-01
-1.000000000000000000e+00 2.475961148738861084e-01
-1.000000000000000000e+00 1.163009479641914368e-01
-1.000000000000000000e+00 6.679630279541015625e-01
1.000000000000000000e+00 6.452389359474182129e-01
-1.000000000000000000e+00 4.345146194100379944e-02
1.000000000000000000e+00 1.088278144598007202e-01
1.000000000000000000e+00 3.527834415435791016e-01
1.000000000000000000e+00 9.325141906738281250e-01
-1.000000000000000000e+00 5.642531514167785645e-01
-1.000000000000000000e+00 3.449020683765411377e-01
1.000000000000000000e+00 5.832605957984924316e-01
0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
-5.000000000000000000e-01 0.000000000000000000e+00
-2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
-7.500000000000000000e-01 0.000000000000000000e+00
-6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
-1.250000000000000000e-01 0.000000000000000000e+00
-3.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
-8.750000000000000000e-01 0.000000000000000000e+00
-8.125000000000000000e-01 0.000000000000000000e+00
1.875000000000000000e-01 0.000000000000000000e+00
6.875000000000000000e-01 0.000000000000000000e+00
-3.125000000000000000e-01 0.000000000000000000e+00
-6.250000000000000000e-02 0.000000000000000000e+00
9.375000000000000000e-01 0.000000000000000000e+00
4.375000000000000000e-01 0.000000000000000000e+00
-5.625000000000000000e-01 0.000000000000000000e+00
-6.875000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
8.125000000000000000e-01 0.000000000000000000e+00
-1.875000000000000000e-01 0.000000000000000000e+00
-4.375000000000000000e-01 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
-9.375000000000000000e-01 0.000000000000000000e+00
-9.062500000000000000e-01 0.000000000000000000e+00
9.375000000000000000e-02 0.000000000000000000e+00
5.937500000000000000e-01 0.000000000000000000e+00
-4.062500000000000000e-01 0.000000000000000000e+00
-1.562500000000000000e-01 0.000000000000000000e+00
8.437500000000000000e-01 0.000000000000000000e+00
3.437500000000000000e-01 0.000000000000000000e+00
-6.562500000000000000e-01 0.000000000000000000e+00
-5.312500000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-01 0.000000000000000000e+00
9.687500000000000000e-01 0.000000000000000000e+00
-3.125000000000000000e-02 0.000000000000000000e+00
-2.812500000000000000e-01 0.000000000000000000e+00
7.187500000000000000e-01 0.000000000000000000e+00
2.187500000000000000e-01 0.000000000000000000e+00
-7.812500000000000000e-01 0.000000000000000000e+00
-8.437500000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-01 0.000000000000000000e+00
6.562500000000000000e-01 0.000000000000000000e+00
-3.437500000000000000e-01 0.000000000000000000e+00
-9.375000000000000000e-02 0.000000000000000000e+00
9.062500000000000000e-01 0.000000000000000000e+00
4.062500000000000000e-01 0.000000000000000000e+00
-5.937500000000000000e-01 0.000000000000000000e+00
-7.187500000000000000e-01 0.000000000000000000e+00
2.812500000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-01 0.000000000000000000e+00
-2.187500000000000000e-01 0.000000000000000000e+00
-4.687500000000000000e-01 0.000000000000000000e+00
5.312500000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-02 0.000000000000000000e+00
-9.687500000000000000e-01 0.000000000000000000e+00
-9.531250000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-02 0.000000000000000000e+00
5.468750000000000000e-01 0.000000000000000000e+00
-4.531250000000000000e-01 0.000000000000000000e+00
-2.031250000000000000e-01 0.000000000000000000e+00
7.968750000000000000e-01 0.000000000000000000e+00
2.968750000000000000e-01 0.000000000000000000e+00
-7.031250000000000000e-01 0.000000000000000000e+00
-5.781250000000000000e-01 0.000000000000000000e+00
4.218750000000000000e-01 0.000000000000000000e+00
9.218750000000000000e-01 0.000000000000000000e+00
-7.812500000000000000e-02 0.000000000000000000e+00
-3.281250000000000000e-01 0.000000000000000000e+00
6.718750000000000000e-01 0.000000000000000000e+00
1.718750000000000000e-01 0.000000000000000000e+00
-8.281250000000000000e-01 0.000000000000000000e+00
-7.656250000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-01 0.000000000000000000e+00
7.343750000000000000e-01 0.000000000000000000e+00
-2.656250000000000000e-01 0.000000000000000000e+00
-1.562500000000000000e-02 0.000000000000000000e+00
9.843750000000000000e-01 0.000000000000000000e+00
4.843750000000000000e-01 0.000000000000000000e+00
-5.156250000000000000e-01 0.000000000000000000e+00
-6.406250000000000000e-01 0.000000000000000000e+00
3.593750000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-01 0.000000000000000000e+00
-1.406250000000000000e-01 0.000000000000000000e+00
-3.906250000000000000e-01 0.000000000000000000e+00
6.093750000000000000e-01 0.000000000000000000e+00
1.093750000000000000e-01 0.000000000000000000e+00
-8.906250000000000000e-01 0.000000000000000000e+00
-9.218750000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-02 0.000000000000000000e+00
5.781250000000000000e-01 0.000000000000000000e+00
-4.218750000000000000e-01 0.000000000000000000e+00
-1.718750000000000000e-01 0.000000000000000000e+00
8.281250000000000000e-01 0.000000000000000000e+00
3.281250000000000000e-01 0.000000000000000000e+00
-6.718750000000000000e-01 0.000000000000000000e+00
-5.468750000000000000e-01 0.000000000000000000e+00
4.531250000000000000e-01 0.000000000000000000e+00
9.531250000000000000e-01 0.000000000000000000e+00
-4.687500000000000000e-02 0.000000000000000000e+00
-2.968750000000000000e-01 0.000000000000000000e+00
7.031250000000000000e-01 0.000000000000000000e+00
2.031250000000000000e-01 0.000000000000000000e+00
-7.968750000000000000e-01 0.000000000000000000e+00
-8.593750000000000000e-01 0.000000000000000000e+00
1.406250000000000000e-01 0.000000000000000000e+00
6.406250000000000000e-01 0.000000000000000000e+00
-3.593750000000000000e-01 0.000000000000000000e+00
-1.093750000000000000e-01 0.000000000000000000e+00
8.906250000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-01 0.000000000000000000e+00
-6.093750000000000000e-01 0.000000000000000000e+00
-7.343750000000000000e-01 0.000000000000000000e+00
2.656250000000000000e-01 0.000000000000000000e+00
7.656250000000000000e-01 0.000000000000000000e+00
-2.343750000000000000e-01 0.000000000000000000e+00
-4.843750000000000000e-01 0.000000000000000000e+00
5.156250000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-02 0.000000000000000000e+00
-9.843750000000000000e-01 0.000000000000000000e+00
-9.765625000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-02 0.000000000000000000e+00
5.234375000000000000e-01 0.000000000000000000e+00
-4.765625000000000000e-01 0.000000000000000000e+00
-2.265625000000000000e-01 0.000000000000000000e+00
7.734375000000000000e-01 0.000000000000000000e+00
2.734375000000000000e-01 0.000000000000000000e+00
-7.265625000000000000e-01 0.000000000000000000e+00
-6.015625000000000000e-01 0.000000000000000000e+00
3.984375000000000000e-01 0.000000000000000000e+00
8.984375000000000000e-01 0.000000000000000000e+00
-1.015625000000000000e-01 0.000000000000000000e+00
-3.515625000000000000e-01 0.000000000000000000e+00
6.484375000000000000e-01 0.000000000000000000e+00
1.484375000000000000e-01 0.000000000000000000e+00
-8.515625000000000000e-01 0.000000000000000000e+00
-7.890625000000000000e-01 0.000000000000000000e+00
2.109375000000000000e-01 0.000000000000000000e+00
7.109375000000000000e-01 0.000000000000000000e+00
-2.890625000000000000e-01 0.000000000000000000e+00
-3.906250000000000000e-02 0.000000000000000000e+00
9.609375000000000000e-01 0.000000000000000000e+00
4.609375000000000000e-01 0.000000000000000000e+00
-5.390625000000000000e-01 0.000000000000000000e+00
-6.640625000000000000e-01 0.000000000000000000e+00
3.359375000000000000e-01 0.000000000000000000e+00
8.359375000000000000e-01 0.000000000000000000e+00
-1.640625000000000000e-01 0.000000000000000000e+00
-4.140625000000000000e-01 0.000000000000000000e+00
5.859375000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-02 0.000000000000000000e+00
-9.140625000000000000e-01 0.000000000000000000e+00
-8.828125000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
-5.000000000000000000e-01 0.000000000000000000e+00
-2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
-7.500000000000000000e-01 0.000000000000000000e+00
-6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
-1.250000000000000000e-01 0.000000000000000000e+00
-3.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
-8.750000000000000000e-01 0.000000000000000000e+00
-8.125000000000000000e-01 0.000000000000000000e+00
1.875000000000000000e-01 0.000000000000000000e+00
6.875000000000000000e-01 0.000000000000000000e+00
-3.125000000000000000e-01 0.000000000000000000e+00
-6.250000000000000000e-02 0.000000000000000000e+00
9.375000000000000000e-01 0.000000000000000000e+00
